CAGDP1 County gross domestic product (GDP) summary
CAGDP1 County gross domestic product (GDP) summary
County
GeoFIPS,GeoName,2022,2023,2024
35035,"Otero, NM",2924740,2977909,2963903
35037,"Quay, NM",302299,298827,266508
35039,"Rio Arriba, NM",1015039,1092988,1079901
35041,"Roosevelt, NM",735918,705114,738494
35043,"Sandoval, NM",4156120,4383647,4835066
35045,"San Juan, NM",5287672,5528384,5511398
35047,"San Miguel, NM",663540,742566,783248
35049,"Santa Fe, NM",7470557,7621810,7873444
35051,"Sierra, NM",312884,317222,325248
35053,"Socorro, NM",505330,522906,521775
35055,"Taos, NM",1065547,1130558,1171147
35057,"Torrance, NM",565283,634122,683132
35059,"Union, NM",160123,137109,137032
35061,"Valencia, NM",1700028,1758046,1844320
36001,"Albany, NY",35391018,36178286,36723564
36003,"Allegany, NY",1430211,1440932,1526380
36005,"Bronx, NY",43713280,44387915,45350508
36007,"Broome, NY",9043815,9224750,9514748
36009,"Cattaraugus, NY",2821143,2921321,2990123
36011,"Cayuga, NY",3034390,3024288,3129766
36013,"Chautauqua, NY",4707912,4635834,4849681
36015,"Chemung, NY",3652283,3605454,3687874
36017,"Chenango, NY",2267131,2299310,2418774
36019,"Clinton, NY",3644343,3704945,3779778
36021,"Columbia, NY",2649217,2642234,2640476
36023,"Cortland, NY",1782287,1771137,1789191
36025,"Delaware, NY",2332083,2352166,2493037
36027,"Dutchess, NY",15137772,15309329,15975373
36029,"Erie, NY",61413166,62576884,63227371
36031,"Essex, NY",1680386,1701203,1787554
36033,"Franklin, NY",2013244,2050491,2118625
36035,"Fulton, NY",1856225,1852483,1879185
36037,"Genesee, NY",2493591,2573855,2654510
36039,"Greene, NY",2747974,2488960,2804271
36041,"Hamilton, NY",229884,234530,229340
36043,"Herkimer, NY",1726356,1744155,1782339
36045,"Jefferson, NY",6432449,6397925,6422740
36047,"Kings, NY",107207826,111220618,114696036
36049,"Lewis, NY",1198756,1213218,1302122
36051,"Livingston, NY",2235630,2218030,2359491
36053,"Madison, NY",2385579,2377875,2400880
36055,"Monroe, NY",49712510,50217427,51582543
36057,"Montgomery, NY",1971714,1939947,2014941
36059,"Nassau, NY",101670822,100602320,100702886
36061,"New York, NY",795085382,790661409,813692135
36063,"Niagara, NY",9993442,10231398,10529258
36065,"Oneida, NY",11290714,11376359,11610804
36067,"Onondaga, NY",32276366,32158139,33314361
36069,"Ontario, NY",6482241,6596850,6879195
36071,"Orange, NY",20508668,20879694,21475920
36073,"Orleans, NY",1414413,1441723,1457001
36075,"Oswego, NY",6646106,6943610,7214978
36077,"Otsego, NY",2640189,2655421,2745800
36079,"Putnam, NY",3952496,4156932,4279953
36081,"Queens, NY",104179401,109628640,111143768
36083,"Rensselaer, NY",11354254,11859226,12484495
36085,"Richmond, NY",17411156,17492303,18158675
36087,"Rockland, NY",18463165,18494300,19026544
36089,"St. Lawrence, NY",4792493,4953192,5150706
36091,"Saratoga, NY",12440793,12720458,13000396
36093,"Schenectady, NY",9062705,9570385,9803339
36095,"Schoharie, NY",1003334,999639,1011100
36097,"Schuyler, NY",531436,534087,545491
36099,"Seneca, NY",1567031,1553675,1598581
36101,"Steuben, NY",4770115,4695588,4719141
36103,"Suffolk, NY",105044946,105122822,108243017
36105,"Sullivan, NY",3267873,3419286,3482973
36107,"Tioga, NY",1651349,1627949,1625185
36109,"Tompkins, NY",6163642,6240262,6427486
36111,"Ulster, NY",7814064,7782075,8098702
36113,"Warren, NY",4948697,5157137,5388815
36115,"Washington, NY",2017629,2004401,2006852
36117,"Wayne, NY",3985536,3967774,3975009
36119,"Westchester, NY",89664635,90695787,93324101
36121,"Wyoming, NY",1826639,1751719,1820761
36123,"Yates, NY",1051617,1044741,1044388
37001,"Alamance, NC",6715031,6885523,7006266
37003,"Alexander, NC",907779,869286,897189
37005,"Alleghany, NC",312340,308972,321000
37007,"Anson, NC",866774,819670,892779
37009,"Ashe, NC",763808,799836,824236
37011,"Avery, NC",639845,669902,673947
37013,"Beaufort, NC",1775553,1785431,1855657
37015,"Bertie, NC",656122,602016,634238
37017,"Bladen, NC",1507271,1441975,1461064
37019,"Brunswick, NC",5740386,6103573,6212981
37021,"Buncombe, NC",15364795,15970265,16397012
37023,"Burke, NC",2755109,2783972,2885235
37025,"Cabarrus, NC",8764068,9300300,9911947
37027,"Caldwell, NC",2428332,2445607,2507601
37029,"Camden, NC",169544,175937,171803
37031,"Carteret, NC",2607991,2756907,2867261
37033,"Caswell, NC",333287,372517,392772
37035,"Catawba, NC",9377247,9282368,9470715
37037,"Chatham, NC",1992019,2187866,2215972
37039,"Cherokee, NC",835953,865007,903883
37041,"Chowan, NC",546841,572150,558928
37043,"Clay, NC",228135,244861,247611
37045,"Cleveland, NC",4488762,4636681,4718209
37047,"Columbus, NC",1508039,1484621,1469282
37049,"Craven, NC",4992844,5127277,5298573
37051,"Cumberland, NC",18343419,18572089,18998586
37053,"Currituck, NC",851665,858201,874078
37055,"Dare, NC",2406077,2372106,2364034
37057,"Davidson, NC",5110034,5254497,5406628
37059,"Davie, NC",1420075,1470806,1485265
37061,"Duplin, NC",2330792,2146483,2277548
37063,"Durham, NC",40234888,41741777,44218779
37065,"Edgecombe, NC",1510790,1520437,1544787
37067,"Forsyth, NC",26704308,27134386,27212912
37069,"Franklin, NC",1970726,2054200,2216290
37071,"Gaston, NC",8280223,8471260,8814927
37073,"Gates, NC",191556,178413,182839
37075,"Graham, NC",226666,244590,248938
37077,"Granville, NC",3579554,3693586,3801170
37079,"Greene, NC",466333,436809,474073
37081,"Guilford, NC",35147751,35974581,36907991
37083,"Halifax, NC",1421400,1440231,1480473
37085,"Harnett, NC",2796962,2908721,3024858
37087,"Haywood, NC",1940465,1981979,2007941
37089,"Henderson, NC",4452787,4768260,4950585
37091,"Hertford, NC",828480,859314,886164
37093,"Hoke, NC",1223132,1213487,1309579
37095,"Hyde, NC",181542,168640,172947
37097,"Iredell, NC",10621035,10866716,10800464
37099,"Jackson, NC",1658933,1659995,1673931
37101,"Johnston, NC",7985366,8275506,8957049
37103,"Jones, NC",247540,218041,235356
37105,"Lee, NC",2846976,2961324,3268826
37107,"Lenoir, NC",2840514,2774846,2831565
37109,"Lincoln, NC",3252153,3350477,3578575
37111,"McDowell, NC",1968653,2037845,2183153
37113,"Macon, NC",1692661,1825753,1824821
37115,"Madison, NC",429486,448077,479847
37117,"Martin, NC",615922,623903,628492
37119,"Mecklenburg, NC",133482636,141414307,146152496
37121,"Mitchell, NC",495474,617226,491519
37123,"Montgomery, NC",1086373,1118581,1167411
37125,"Moore, NC",4222912,4310296,4459182
37127,"Nash, NC",5198134,5339219,5553352
37129,"New Hanover, NC",15287553,16038021,16493616
37131,"Northampton, NC",522314,503093,560233
37133,"Onslow, NC",9282577,9404356,9687003
37135,"Orange, NC",9838670,10174972,10391629
37137,"Pamlico, NC",290759,299994,289603
37139,"Pasquotank, NC",1644318,1670051,1704926
37141,"Pender, NC",1787115,1808997,1906544
37143,"Perquimans, NC",298535,300479,292972
37145,"Person, NC",1552405,1551423,1697010
37147,"Pitt, NC",9494455,9618413,9927193
37149,"Polk, NC",532016,551121,562480
37151,"Randolph, NC",4212218,4172562,4488759
37153,"Richmond, NC",2022909,1991681,2045604
37155,"Robeson, NC",3993042,3921849,3929644
37157,"Rockingham, NC",2868580,2835528,2938806
37159,"Rowan, NC",5784065,5960643,6080815
37161,"Rutherford, NC",1858483,1893555,1921245
37163,"Sampson, NC",1985113,1776710,1913823
37165,"Scotland, NC",1198837,1179933,1233631
37167,"Stanly, NC",1876837,2015508,2083474
37169,"Stokes, NC",1241168,1289014,1379229
37171,"Surry, NC",2599256,2626897,2685819
37173,"Swain, NC",698250,692864,699590
37175,"Transylvania, NC",1810651,1889385,1888571
37177,"Tyrrell, NC",100940,105740,93785
37179,"Union, NC",9064431,9497889,10026314
37181,"Vance, NC",1249977,1263850,1285767
37183,"Wake, NC",95502162,100752500,104113676
37185,"Warren, NC",299651,302529,310686
37187,"Washington, NC",264025,267771,271928
37189,"Watauga, NC",2378241,2442809,2470872
37191,"Wayne, NC",5050873,5074254,5216387
37193,"Wilkes, NC",2517153,2420034,2535014
37195,"Wilson, NC",3837657,3896211,3999260
37197,"Yadkin, NC",956581,972633,1013218
37199,"Yancey, NC",413685,447243,451727
38001,"Adams, ND",96214,94474,129538
38003,"Barnes, ND",668765,721068,631434
38005,"Benson, ND",289016,280335,272280
38007,"Billings, ND",115955,155883,175811
38009,"Bottineau, ND",485686,461367,448932
38011,"Bowman, ND",186018,187226,188893
38013,"Burke, ND",218082,220557,232756
38015,"Burleigh, ND",5786618,5894954,6093642
38017,"Cass, ND",13707728,14482958,14875063
38019,"Cavalier, ND",425590,380878,447622
38021,"Dickey, ND",353540,449997,399168
38023,"Divide, ND",168326,185120,229080
38025,"Dunn, ND",1185396,1742470,1782576
38027,"Eddy, ND",129628,135618,167862
38029,"Emmons, ND",211589,176380,126660
38031,"Foster, ND",282830,270554,229197
38033,"Golden Valley, ND",70085,67826,88011
38035,"Grand Forks, ND",4109107,4361337,4580307
38037,"Grant, ND",93430,69243,73164
38039,"Griggs, ND",160793,167554,155020
38041,"Hettinger, ND",99109,75632,111641
38043,"Kidder, ND",134680,151155,149903
38045,"LaMoure, ND",269386,312869,251570
38047,"Logan, ND",115640,113504,95064
38049,"McHenry, ND",271564,251816,202209
38051,"McIntosh, ND",142983,121337,108350
38053,"McKenzie, ND",2753823,3414493,3508368
38055,"McLean, ND",777072,710268,726600
38057,"Mercer, ND",879085,906288,865831
38059,"Morton, ND",1366709,1396136,1491229
38061,"Mountrail, ND",1515753,1782872,1965732
38063,"Nelson, ND",174145,163893,174321
38065,"Oliver, ND",223845,233966,237634
38067,"Pembina, ND",526681,572177,625465
38069,"Pierce, ND",251567,221273,196931
38071,"Ramsey, ND",689190,693682,669911
38073,"Ransom, ND",292386,337324,296907
38075,"Renville, ND",193895,176530,179002
38077,"Richland, ND",956827,1169473,1129589
38079,"Rolette, ND",401400,407811,457396
38081,"Sargent, ND",1287537,1425542,1273601
38083,"Sheridan, ND",83119,61570,49193
38085,"Sioux, ND",125467,120153,115706
38087,"Slope, ND",22669,22067,35263
38089,"Stark, ND",2647333,2907821,3006537
38091,"Steele, ND",174315,183193,156149
38093,"Stutsman, ND",1359394,1500872,1469482
38095,"Towner, ND",235160,217060,219273
38097,"Traill, ND",482695,493785,466680
38099,"Walsh, ND",629326,672963,767284
38101,"Ward, ND",3821467,3952175,3983560
38103,"Wells, ND",325355,298822,327144
38105,"Williams, ND",5200989,6442269,6692008
39001,"Adams, OH",707893,751447,801060
39003,"Allen, OH",8448293,8271032,8894463
39005,"Ashland, OH",1823248,1822112,1853136
39007,"Ashtabula, OH",3246280,3262423,3379299
39009,"Athens, OH",2064655,2087322,2138534
39011,"Auglaize, OH",2522815,2723015,2782323
39013,"Belmont, OH",2416142,2821431,2755875
39015,"Brown, OH",906528,893497,903674
39017,"Butler, OH",21853699,22160741,23138601
39019,"Carroll, OH",1094169,1561335,1561226
39021,"Champaign, OH",1239798,1278781,1277591
39023,"Clark, OH",4765738,4755080,4739064
39025,"Clermont, OH",7888072,7834323,8072668
39027,"Clinton, OH",2381428,2423650,2454287
39029,"Columbiana, OH",3456732,3663756,3766695
39031,"Coshocton, OH",1192963,1269806,1333448
39033,"Crawford, OH",1326821,1354423,1318330
39035,"Cuyahoga, OH",104904656,105424630,106977324
39037,"Darke, OH",2131127,2255412,2540817
39039,"Defiance, OH",1690775,1690965,1685567
39041,"Delaware, OH",14399713,14808874,15418306
39043,"Erie, OH",4055497,4019234,4101782
39045,"Fairfield, OH",4940142,5083142,5194627
39047,"Fayette, OH",1638269,1772310,1627110
39049,"Franklin, OH",107897177,109482270,111942917
39051,"Fulton, OH",2080597,2064050,2024730
39053,"Gallia, OH",1865130,2022673,1812722
39055,"Geauga, OH",4196229,4422877,4595806
39057,"Greene, OH",10783097,11340391,11887764
39059,"Guernsey, OH",1888989,2722873,3077774
39061,"Hamilton, OH",83363276,84632069,84686542
39063,"Hancock, OH",5530360,5610959,5625837
39065,"Hardin, OH",945323,984349,1051471
39067,"Harrison, OH",801238,1127352,1286842
39069,"Henry, OH",1256296,1232424,1212306
39071,"Highland, OH",1323964,1345522,1393773
39073,"Hocking, OH",625899,617783,634518
39075,"Holmes, OH",2574433,2655272,2795104
39077,"Huron, OH",2260395,2268716,2227477
39079,"Jackson, OH",982107,1003962,1020138
39081,"Jefferson, OH",3640598,4046666,3706700
39083,"Knox, OH",2143860,2286451,2320555
39085,"Lake, OH",11578407,11785043,12152688
39087,"Lawrence, OH",1755156,1844667,1684471
39089,"Licking, OH",7806805,8211904,8497691
39091,"Logan, OH",2135698,2153490,2215672
39093,"Lorain, OH",10994116,11243202,11591666
39095,"Lucas, OH",25416558,25550767,26009545
39097,"Madison, OH",2073601,2198862,2282781
39099,"Mahoning, OH",9296844,9561351,9742263
39101,"Marion, OH",2623231,2663536,2706215
39103,"Medina, OH",7628144,7648626,7909477
39105,"Meigs, OH",380351,395229,382265
39107,"Mercer, OH",2378646,2600312,3102542
39109,"Miami, OH",4637876,4609440,4661218
39111,"Monroe, OH",811623,1004231,930523
39113,"Montgomery, OH",30819640,31277814,31884143
39115,"Morgan, OH",374609,377722,379666
39117,"Morrow, OH",670219,689037,697347
39119,"Muskingum, OH",3902042,3978045,4029674
39121,"Noble, OH",377958,425651,466568
39123,"Ottawa, OH",1921277,2054823,1998793
39125,"Paulding, OH",588345,610926,587288
39127,"Perry, OH",700855,714761,698251
39129,"Pickaway, OH",2012942,2016523,1939716
39131,"Pike, OH",1138622,1124749,1158281
39133,"Portage, OH",6501644,6593612,6662719
39135,"Preble, OH",1279107,1233038,1188358
39137,"Putnam, OH",1301141,1302958,1245245
39139,"Richland, OH",4588186,4626002,4665061
39141,"Ross, OH",3041819,2945332,3069851
39143,"Sandusky, OH",2947385,2928460,2989576
39145,"Scioto, OH",2650541,2665419,2715135
39147,"Seneca, OH",2033989,2081761,2059295
39149,"Shelby, OH",3309759,3201156,3227311
39151,"Stark, OH",17069258,17386450,17756966
39153,"Summit, OH",30963873,31311039,31733316
39155,"Trumbull, OH",6952509,7325337,7581251
39157,"Tuscarawas, OH",3709304,3878864,4033795
39159,"Union, OH",4791384,4621133,5036135
39161,"Van Wert, OH",1348248,1344884,1305375
39163,"Vinton, OH",351921,414973,407410
39165,"Warren, OH",14039065,14313822,14967012
39167,"Washington, OH",3483865,3603060,3725925
39169,"Wayne, OH",6590512,6865151,7056118
39171,"Williams, OH",1724401,1704533,1650478
39173,"Wood, OH",8060979,8130783,8326275
39175,"Wyandot, OH",1069333,1097065,1059700
40001,"Adair, OK",448229,436294,457392
40003,"Alfalfa, OK",350206,400485,343174
40005,"Atoka, OK",346396,354332,378768
40007,"Beaver, OK",402907,422206,422184
40009,"Beckham, OK",932726,1080346,1121039
40011,"Blaine, OK",1303750,1588560,1230516
40013,"Bryan, OK",1964975,2045055,2035380
40015,"Caddo, OK",922501,1016864,1013047
40017,"Canadian, OK",6103148,6946910,7050877
40019,"Carter, OK",2616404,3078152,3110991
40021,"Cherokee, OK",1402552,1442309,1501185
40023,"Choctaw, OK",401167,406683,449172
40025,"Cimarron, OK",178358,243884,197547
40027,"Cleveland, OK",9397023,9699762,9660151
40029,"Coal, OK",274368,288427,250291
40031,"Comanche, OK",5144570,5185604,5352745
40033,"Cotton, OK",160626,168776,162560
40035,"Craig, OK",446190,461221,459225
40037,"Creek, OK",1968352,2133161,2197488
40039,"Custer, OK",1514178,1660780,1498133
40041,"Delaware, OK",1007356,1017667,1035255
40043,"Dewey, OK",597023,728045,653438
40045,"Ellis, OK",538204,854829,943107
40047,"Garfield, OK",2930598,3093136,3095702
40049,"Garvin, OK",1675127,1900212,1740768
40051,"Grady, OK",3358593,3939101,3634954
40053,"Grant, OK",270079,279411,254093
40055,"Greer, OK",107971,104273,97830
40057,"Harmon, OK",102680,103175,111999
40059,"Harper, OK",195644,227462,254938
40061,"Haskell, OK",349497,359563,344841
40063,"Hughes, OK",697704,694542,726597
40065,"Jackson, OK",1174747,1159081,1158626
40067,"Jefferson, OK",117824,124430,123928
40069,"Johnston, OK",469553,536797,480197
40071,"Kay, OK",1865335,1869771,1856105
40073,"Kingfisher, OK",2481263,2940968,2675889
40075,"Kiowa, OK",243592,218349,191566
40077,"Latimer, OK",285888,283892,251932
40079,"Le Flore, OK",1406404,1365298,1391369
40081,"Lincoln, OK",754739,780759,770561
40083,"Logan, OK",899673,942521,1007531
40085,"Love, OK",628408,736823,726602
40087,"McClain, OK",1524934,1994262,1967319
40089,"McCurtain, OK",1260652,1269256,1349481
40091,"McIntosh, OK",382074,387112,389583
40093,"Major, OK",454955,585659,566264
40095,"Marshall, OK",531881,605349,597041
40097,"Mayes, OK",2000880,2136465,2136054
40099,"Murray, OK",501349,557018,546422
40101,"Muskogee, OK",2835760,2801953,2857882
40103,"Noble, OK",640951,627167,639049
40105,"Nowata, OK",201165,214863,204670
40107,"Okfuskee, OK",217189,245018,244533
40109,"Oklahoma, OK",54293678,56644297,57603238
40111,"Okmulgee, OK",875493,878151,902917
40113,"Osage, OK",972803,1130919,1107006
40115,"Ottawa, OK",1099487,1100083,1118209
40117,"Pawnee, OK",345833,369693,367325
40119,"Payne, OK",3426167,3459791,3527641
40121,"Pittsburg, OK",2029539,2071367,1917474
40123,"Pontotoc, OK",2129603,2194674,2235722
40125,"Pottawatomie, OK",2148759,2119910,2139848
40127,"Pushmataha, OK",244812,245018,244976
40129,"Roger Mills, OK",334987,367494,387885
40131,"Rogers, OK",3400014,3524110,3652457
40133,"Seminole, OK",731956,832231,804408
40135,"Sequoyah, OK",727888,756129,736437
40137,"Stephens, OK",1963783,2375772,2432037
40139,"Texas, OK",1735104,1921356,2123187
40141,"Tillman, OK",155625,131674,130276
40143,"Tulsa, OK",42348121,44509363,46528460
40145,"Wagoner, OK",1311181,1458643,1494243
40147,"Washington, OK",2585611,3161157,3743470
40149,"Washita, OK",339135,348595,319401
40151,"Woods, OK",538870,629877,615793
40153,"Woodward, OK",1170241,1214089,1192351
41001,"Baker, OR",585731,618153,659181
41003,"Benton, OR",4892566,4951685,5064774
41005,"Clackamas, OR",23062998,23377995,23938822
41007,"Clatsop, OR",1939009,1975155,2006105
41009,"Columbia, OR",1467200,1560299,1573562
41011,"Coos, OR",2406764,2442504,2513157
41013,"Crook, OR",1174628,1287902,1443018
41015,"Curry, OR",686578,709349,718528
41017,"Deschutes, OR",11915421,12346752,13055367
41019,"Douglas, OR",3794980,3897669,4022460
41021,"Gilliam, OR",286419,341231,349322
41023,"Grant, OR",282907,286621,295946
41025,"Harney, OR",318815,343439,382182
41027,"Hood River, OR",1255219,1311421,1405739
41029,"Jackson, OR",9855556,10130801,10536558
41031,"Jefferson, OR",782318,856788,881061
41033,"Josephine, OR",2920767,2948432,3043019
41035,"Klamath, OR",2441816,2591256,2753034
41037,"Lake, OR",311474,366428,373242
41039,"Lane, OR",17498035,17990374,18362925
41041,"Lincoln, OR",2016512,2083006,2128651
41043,"Linn, OR",4985971,5275940,5398113
41045,"Malheur, OR",1231233,1200284,1196776
41047,"Marion, OR",17880904,18002793,18554602
41049,"Morrow, OR",1410077,1564033,1737025
41051,"Multnomah, OR",71457989,72287291,72671698
41053,"Polk, OR",2141422,2220539,2457746
41055,"Sherman, OR",587821,585005,594867
41057,"Tillamook, OR",1151018,1147160,1128481
41059,"Umatilla, OR",3539354,3706412,3509938
41061,"Union, OR",1021799,1061864,1057169
41063,"Wallowa, OR",360813,404947,484792
41065,"Wasco, OR",1735561,1822289,2013069
41067,"Washington, OR",53001053,52240378,52860270
41069,"Wheeler, OR",38246,45002,41746
41071,"Yamhill, OR",3871607,3966591,4012979
42001,"Adams, PA",3736589,3597077,3626431
42003,"Allegheny, PA",103222969,105513404,107180697
42005,"Armstrong, PA",1940681,1960696,2196207
42007,"Beaver, PA",6288608,6112585,6137813
42009,"Bedford, PA",1482826,1472374,1508888
42011,"Berks, PA",20295864,20411003,20884340
42013,"Blair, PA",6095086,6190467,6307591
42015,"Bradford, PA",3803007,4983037,5483875
42017,"Bucks, PA",36888334,37237681,38241897
42019,"Butler, PA",10761242,11421637,11714428
42021,"Cambria, PA",4697846,4814671,4885225
42023,"Cameron, PA",195216,223475,199054
42025,"Carbon, PA",2505504,2344901,2389097
42027,"Centre, PA",8874509,8866232,9001773
42029,"Chester, PA",47391773,48605634,49491894
42031,"Clarion, PA",1098770,1087125,1084922
42033,"Clearfield, PA",2936902,3043923,3110201
42035,"Clinton, PA",1390495,1571444,1562949
42037,"Columbia, PA",2470200,2552754,2594231
42039,"Crawford, PA",2871256,2792836,2823464
42041,"Cumberland, PA",17573011,17772734,18344582
42043,"Dauphin, PA",22513543,22610377,22841095
42045,"Delaware, PA",34288808,33869383,34058368
42047,"Elk, PA",1293240,1342674,1342677
42049,"Erie, PA",11275985,11522842,11733054
42051,"Fayette, PA",4160458,4388222,4346193
42053,"Forest, PA",218713,215671,211566
42055,"Franklin, PA",6315961,6213691,6383165
42057,"Fulton, PA",601894,595591,590120
42059,"Greene, PA",3083162,3679595,3530840
42061,"Huntingdon, PA",1258764,1272324,1280935
42063,"Indiana, PA",3465477,3296108,3261115
42065,"Jefferson, PA",1420211,1436309,1432135
42067,"Juniata, PA",792823,736765,770926
42069,"Lackawanna, PA",10177297,10296242,10420292
42071,"Lancaster, PA",30299949,29888271,30749241
42073,"Lawrence, PA",3131993,3243464,3192358
42075,"Lebanon, PA",6062233,6104673,6256678
42077,"Lehigh, PA",24384823,25088236,25441685
42079,"Luzerne, PA",15081748,15510957,15866759
42081,"Lycoming, PA",5632842,6053105,6067871
42083,"McKean, PA",1488825,1667307,1658860
42085,"Mercer, PA",4178487,4257740,4366035
42087,"Mifflin, PA",1732194,1714705,1838228
42089,"Monroe, PA",6952359,7344406,7547807
42091,"Montgomery, PA",88989489,88606761,90035254
42093,"Montour, PA",2170821,2171933,2323801
42095,"Northampton, PA",15768757,16152141,16417928
42097,"Northumberland, PA",3205558,3305498,3715841
42099,"Perry, PA",980653,1001992,1040015
42101,"Philadelphia, PA",106999472,107797036,109412657
42103,"Pike, PA",1477947,1535613,1543258
42105,"Potter, PA",762442,839866,838976
42107,"Schuylkill, PA",4912102,4858364,5001884
42109,"Snyder, PA",1647196,1646076,1678768
42111,"Somerset, PA",2317508,2330479,2326047
42113,"Sullivan, PA",281097,324258,285308
42115,"Susquehanna, PA",2109779,2578753,2181943
42117,"Tioga, PA",1558437,1824757,1764117
42119,"Union, PA",1872871,1885812,1948824
42121,"Venango, PA",1666168,1709234,1687982
42123,"Warren, PA",1236331,1290597,1311373
42125,"Washington, PA",13486363,14668128,14875064
42127,"Wayne, PA",1946606,2005268,2047403
42129,"Westmoreland, PA",14726958,15089354,15168261
42131,"Wyoming, PA",1330632,1461894,1423339
42133,"York, PA",21522926,21774019,22090548
44001,"Bristol, RI",1875969,1952436,2089480
44003,"Kent, RI",9602314,9714723,9791443
44005,"Newport, RI",6593017,6554467,6911489
44007,"Providence, RI",36224406,36513278,37007696
44009,"Washington, RI",7222393,7383532,7655213
45001,"Abbeville, SC",579250,565099,626626
45003,"Aiken, SC",7228883,7450378,7648930
45005,"Allendale, SC",279158,291197,294930
45007,"Anderson, SC",7639295,7845936,8125127
45009,"Bamberg, SC",347969,351109,378827
45011,"Barnwell, SC",463088,509224,525062
45013,"Beaufort, SC",9561952,9686997,9962863
45015,"Berkeley, SC",9507009,10676218,11596144
45017,"Calhoun, SC",609494,608989,701884
45019,"Charleston, SC",35713630,37991945,39771365
45021,"Cherokee, SC",1876762,1729082,1824380
45023,"Chester, SC",1209927,1275140,1382442
45025,"Chesterfield, SC",1410175,1378754,1397541
45027,"Clarendon, SC",663665,722191,743164
45029,"Colleton, SC",1044936,1065792,1147463
45031,"Darlington, SC",2663143,2655397,2651613
45033,"Dillon, SC",754123,765678,792507
45035,"Dorchester, SC",4733451,4941018,5241010
45037,"Edgefield, SC",636076,691821,678919
45039,"Fairfield, SC",1036326,1048417,1107537
45041,"Florence, SC",7342000,7584100,7856131
45043,"Georgetown, SC",2814795,2928468,3080854
45045,"Greenville, SC",35569030,36517133,38032534
45047,"Greenwood, SC",3535092,3571017,3680095
45049,"Hampton, SC",471730,478740,517734
45051,"Horry, SC",15654603,16843032,17567956
45053,"Jasper, SC",1468768,1554009,1615980
45055,"Kershaw, SC",2245930,2398559,2640088
45057,"Lancaster, SC",3718594,3927613,4224906
45059,"Laurens, SC",2278880,2298165,2363808
45061,"Lee, SC",389207,373024,383871
45063,"Lexington, SC",14085882,14511073,15201656
45065,"McCormick, SC",222909,223150,246712
45067,"Marion, SC",605753,650871,700950
45069,"Marlboro, SC",740593,710795,740848
45071,"Newberry, SC",1501360,1489244,1525680
45073,"Oconee, SC",3835233,3962915,4094892
45075,"Orangeburg, SC",2895498,2835130,3075936
45077,"Pickens, SC",4226519,4496513,4671169
45079,"Richland, SC",27391061,28178566,29406025
45081,"Saluda, SC",493315,464408,501875
45083,"Spartanburg, SC",17014294,17375403,18032868
45085,"Sumter, SC",4615733,4565952,4750520
45087,"Union, SC",688412,692351,711939
45089,"Williamsburg, SC",743568,765153,812060
45091,"York, SC",14101438,14439602,15071403
46003,"Aurora, SD",114784,130858,115184
46005,"Beadle, SD",891288,975205,937951
46007,"Bennett, SD",98506,112884,112168
46009,"Bon Homme, SD",269539,243225,217179
46011,"Brookings, SD",2157700,2277033,2358071
46013,"Brown, SD",2426930,2485629,2410553
46015,"Brule, SD",262759,275322,258917
46017,"Buffalo, SD",74037,83762,74982
46019,"Butte, SD",325485,352449,358503
46021,"Campbell, SD",103658,90599,73078
46023,"Charles Mix, SD",419591,468646,460096
46025,"Clark, SD",229580,262138,250292
46027,"Clay, SD",643402,667429,680369
46029,"Codington, SD",1549760,1589988,1614051
46031,"Corson, SD",96754,96132,91457
46033,"Custer, SD",267230,297934,305824
46035,"Davison, SD",1262037,1308636,1339652
46037,"Day, SD",287989,301201,279575
46039,"Deuel, SD",360980,390294,430122
46041,"Dewey, SD",198143,217938,212027
46043,"Douglas, SD",191215,202979,198010
46045,"Edmunds, SD",267962,225442,182989
46047,"Fall River, SD",230378,267824,294091
46049,"Faulk, SD",145187,141459,124847
46051,"Grant, SD",523942,551152,628914
46053,"Gregory, SD",166399,191057,181635
46055,"Haakon, SD",125424,134673,98614
46057,"Hamlin, SD",268722,293784,314648
46059,"Hand, SD",203293,221987,211920
46061,"Hanson, SD",156303,163256,156129
46063,"Harding, SD",52177,51629,71212
46065,"Hughes, SD",1195599,1261226,1293675
46067,"Hutchinson, SD",408210,414205,415350
46069,"Hyde, SD",126576,127631,136847
46071,"Jackson, SD",76951,85217,83902
46073,"Jerauld, SD",187914,179422,135810
46075,"Jones, SD",56077,58773,64762
46077,"Kingsbury, SD",257247,303375,274986
46079,"Lake, SD",622831,679074,700495
46081,"Lawrence, SD",1322440,1407450,1413582
46083,"Lincoln, SD",6775275,6702770,6557607
46085,"Lyman, SD",167707,177512,151430
46087,"McCook, SD",279115,292063,309355
46089,"McPherson, SD",116415,110255,102505
46091,"Marshall, SD",276578,294212,340984
46093,"Meade, SD",909102,979724,999728
46095,"Mellette, SD",41163,50806,55967
46097,"Miner, SD",120549,143375,133410
46099,"Minnehaha, SD",15628961,16027798,16629966
46101,"Moody, SD",287300,343695,356627
46102,"Oglala Lakota, SD*",345015,341162,345060
46103,"Pennington, SD",6000483,6234425,6378908
46105,"Perkins, SD",135107,127492,131933
46107,"Potter, SD",154779,116219,106970
46109,"Roberts, SD",380395,401621,421727
46111,"Sanborn, SD",115831,145343,123514
46115,"Spink, SD",414614,468842,402893
46117,"Stanley, SD",130571,140033,138570
